2022-01-05 05:12:46:910	[DEBUG]	Failed to register win-ca
2022-01-05 05:12:46:913	[INFO]	Set debug mode to false
2022-01-05 05:12:47:920	[DEBUG]	Epic Games Launcher is not installed
2022-01-05 05:12:49:979	[DEBUG]	Setting profile to dcheva.34
2022-01-05 05:12:50:102	[DEBUG]	install: [], uninstall: [], enable: [], disable: [], update: []
2022-01-05 05:12:51:511	[DEBUG]	Validating SML
2022-01-05 05:12:51:511	[DEBUG]	Validating FactoryGame
2022-01-05 05:12:51:511	[DEBUG]	Validating MarcioCommonLibs
2022-01-05 05:12:51:512	[DEBUG]	Validating StackOverload
2022-01-05 05:12:51:512	[DEBUG]	Validating TenTimesAwesomePoints
2022-01-05 05:12:51:512	[DEBUG]	Validating SmartFoundations
2022-01-05 05:12:51:512	[DEBUG]	Validating FasterManualCrafting
2022-01-05 05:12:51:512	[DEBUG]	Validating SatisfactoryHelper
2022-01-05 05:12:51:512	[DEBUG]	Validating Stats
2022-01-05 05:12:51:512	[DEBUG]	Validating x3_splitter_merger_pole
2022-01-05 05:12:51:512	[DEBUG]	Validating FlashlightSettings
2022-01-05 05:12:51:512	[DEBUG]	Validating MAMTips
2022-01-05 05:12:51:512	[DEBUG]	Validating PowerChecker
2022-01-05 05:12:51:512	[DEBUG]	Validating EfficiencyCheckerMod
2022-01-05 05:12:51:512	[DEBUG]	Validating BeltfedBiomassBurner
2022-01-05 05:12:51:512	[DEBUG]	Validating FastForward
2022-01-05 05:12:51:512	[DEBUG]	Validating BlackholeStorage
2022-01-05 05:12:51:512	[DEBUG]	Validating NoFallingGifts
2022-01-05 05:12:51:512	[DEBUG]	Validating ContainerScreen
2022-01-05 05:12:51:512	[DEBUG]	Validating NoEarlyAccess
2022-01-05 05:12:51:512	[DEBUG]	Validating FloorHole
2022-01-05 05:12:51:512	[DEBUG]	Validating SmartWirelessLighting
2022-01-05 05:12:51:512	[DEBUG]	Validating MicroManage
2022-01-05 05:12:51:512	[DEBUG]	Validating Cellphone
2022-01-05 05:12:51:512	[DEBUG]	Validating WirelessLamps
2022-01-05 05:12:51:512	[DEBUG]	Validating MiniMap
2022-01-05 05:12:51:512	[DEBUG]	Validating RecipeCopier
2022-01-05 05:12:51:512	[DEBUG]	Validating SimpleCodex
2022-01-05 05:12:51:512	[DEBUG]	Validating VanishGiraffer
2022-01-05 05:12:51:512	[DEBUG]	Validating SpaceMarket
2022-01-05 05:12:51:512	[DEBUG]	Validating DaisyChainPowerCables
2022-01-05 05:12:51:512	[DEBUG]	Validating PermaDay
2022-01-05 05:12:51:512	[DEBUG]	Validating EasyCheat
