2022-01-29 05:31:21:230	[DEBUG]	Removing NoEarlyAccess from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing NoFallingGifts from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing NoFog from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing PermaDay from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing SatisfactoryHelper from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing SimpleCodex from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing SmartFoundations from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing SpaceMarket from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing StackOverload from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing TenTimesAwesomePoints from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing UtilityMod from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing VanishGiraffer from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing WallConveyorSupports from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing WallHoleConveyor from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing WallPipeSupports from Satisfactory install
2022-01-29 05:31:21:230	[DEBUG]	Removing x3_splitter_merger_pole from Satisfactory install
2022-01-29 05:31:21:304	[DEBUG]	Removing SML from Satisfactory install
2022-01-29 05:31:21:304	[DEBUG]	Uninstalling SML
2022-01-29 05:31:31:785	[DEBUG]	Setting profile to dcheva.30
2022-01-29 05:31:32:011	[DEBUG]	install: [], uninstall: [], enable: [], disable: [], update: []
2022-01-29 05:31:32:094	[DEBUG]	Validating SML
2022-01-29 05:31:32:095	[DEBUG]	Validating FactoryGame
2022-01-29 05:31:32:095	[DEBUG]	Validating MarcioCommonLibs
2022-01-29 05:31:32:095	[DEBUG]	Validating avMallLib
2022-01-29 05:31:32:095	[DEBUG]	Validating StackOverload
2022-01-29 05:31:32:095	[DEBUG]	Validating TenTimesAwesomePoints
2022-01-29 05:31:32:095	[DEBUG]	Validating SmartFoundations
2022-01-29 05:31:32:095	[DEBUG]	Validating FasterManualCrafting
2022-01-29 05:31:32:095	[DEBUG]	Validating SatisfactoryHelper
2022-01-29 05:31:32:095	[DEBUG]	Validating x3_splitter_merger_pole
2022-01-29 05:31:32:095	[DEBUG]	Validating FlashlightSettings
2022-01-29 05:31:32:095	[DEBUG]	Validating MAMTips
2022-01-29 05:31:32:095	[DEBUG]	Validating BeltfedBiomassBurner
2022-01-29 05:31:32:095	[DEBUG]	Validating FastForward
2022-01-29 05:31:32:095	[DEBUG]	Validating NoFallingGifts
2022-01-29 05:31:32:095	[DEBUG]	Validating ContainerScreen
2022-01-29 05:31:32:095	[DEBUG]	Validating NoEarlyAccess
2022-01-29 05:31:32:095	[DEBUG]	Validating MicroManage
2022-01-29 05:31:32:095	[DEBUG]	Validating Cellphone
2022-01-29 05:31:32:095	[DEBUG]	Validating MiniMap
2022-01-29 05:31:32:095	[DEBUG]	Validating SimpleCodex
2022-01-29 05:31:32:095	[DEBUG]	Validating VanishGiraffer
2022-01-29 05:31:32:095	[DEBUG]	Validating SpaceMarket
2022-01-29 05:31:32:095	[DEBUG]	Validating DaisyChainPowerCables
2022-01-29 05:31:32:095	[DEBUG]	Validating PermaDay
2022-01-29 05:31:32:095	[DEBUG]	Validating EasyCheat
2022-01-29 05:31:32:095	[DEBUG]	Validating FicsitTrading
2022-01-29 05:31:32:095	[DEBUG]	Validating NoFog
2022-01-29 05:31:32:095	[DEBUG]	Validating WallPipeSupports
2022-01-29 05:31:32:095	[DEBUG]	Validating WallHoleConveyor
2022-01-29 05:31:32:095	[DEBUG]	Validating WallConveyorSupports
2022-01-29 05:31:32:095	[DEBUG]	Validating Hopper
2022-01-29 05:31:32:095	[DEBUG]	Validating Dispenser
2022-01-29 05:31:32:095	[DEBUG]	Validating UtilityMod
2022-01-29 05:31:32:097	[DEBUG]	Items: {"StackOverload":"2.0.5","SML":"3.3.0","TenTimesAwesomePoints":"1.0.1","SmartFoundations":"17.0.11","FasterManualCrafting":"1.1.0","SatisfactoryHelper":"2.0.3","x3_splitter_merger_pole":"1.1.2","FlashlightSettings":"1.0.1","MAMTips":"0.4.1","MarcioCommonLibs":"1.1.0","BeltfedBiomassBurner":"1.1.1","FastForward":"1.0.0","NoFallingGifts":"1.0.0","ContainerScreen":"1.0.2","NoEarlyAccess":"1.0.2","MicroManage":"0.9.11","Cellphone":"1.0.5","MiniMap":"1.0.11","SimpleCodex":"1.0.2","VanishGiraffer":"1.0.1","SpaceMarket":"2.0.1","DaisyChainPowerCables":"2.0.2","PermaDay":"1.0.2","EasyCheat":"1.0.7","FicsitTrading":"2.0.0","NoFog":"2.0.0","WallPipeSupports":"2.1.2","WallHoleConveyor":"2.0.2","WallConveyorSupports":"1.1.0","Hopper":"3.3.2","avMallLib":"2.2.1","Dispenser":"3.3.2","UtilityMod":"0.5.4"}
2022-01-29 05:31:32:098	[DEBUG]	Mismatches: {"install":{"SML":"3.3.0","StackOverload":"2.0.5","TenTimesAwesomePoints":"1.0.1","SmartFoundations":"17.0.11","FasterManualCrafting":"1.1.0","SatisfactoryHelper":"2.0.3","x3_splitter_merger_pole":"1.1.2","FlashlightSettings":"1.0.1","MAMTips":"0.4.1","MarcioCommonLibs":"1.1.0","BeltfedBiomassBurner":"1.1.1","FastForward":"1.0.0","NoFallingGifts":"1.0.0","ContainerScreen":"1.0.2","NoEarlyAccess":"1.0.2","MicroManage":"0.9.11","Cellphone":"1.0.5","MiniMap":"1.0.11","SimpleCodex":"1.0.2","VanishGiraffer":"1.0.1","SpaceMarket":"2.0.1","DaisyChainPowerCables":"2.0.2","PermaDay":"1.0.2","EasyCheat":"1.0.7","FicsitTrading":"2.0.0","NoFog":"2.0.0","WallPipeSupports":"2.1.2","WallHoleConveyor":"2.0.2","WallConveyorSupports":"1.1.0","Hopper":"3.3.2","avMallLib":"2.2.1","Dispenser":"3.3.2","UtilityMod":"0.5.4"},"uninstall":[]}
2022-01-29 05:31:32:098	[DEBUG]	Copying SML to Satisfactory install
2022-01-29 05:31:32:098	[DEBUG]	Installing SML@3.3.0
2022-01-29 05:31:32:098	[DEBUG]	SML@3.3.0 is not cached. Downloading
2022-01-29 05:31:35:136	[DEBUG]	Copying StackOverload@2.0.5 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying TenTimesAwesomePoints@1.0.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying SmartFoundations@17.0.11 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying FasterManualCrafting@1.1.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying SatisfactoryHelper@2.0.3 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying x3_splitter_merger_pole@1.1.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying FlashlightSettings@1.0.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying MAMTips@0.4.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying MarcioCommonLibs@1.1.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying BeltfedBiomassBurner@1.1.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying FastForward@1.0.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying NoFallingGifts@1.0.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying ContainerScreen@1.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying NoEarlyAccess@1.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying MicroManage@0.9.11 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying Cellphone@1.0.5 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying MiniMap@1.0.11 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying SimpleCodex@1.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying VanishGiraffer@1.0.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying SpaceMarket@2.0.1 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying DaisyChainPowerCables@2.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying PermaDay@1.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying EasyCheat@1.0.7 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying FicsitTrading@2.0.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying NoFog@2.0.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying WallPipeSupports@2.1.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying WallHoleConveyor@2.0.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying WallConveyorSupports@1.1.0 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying Hopper@3.3.2 to Satisfactory install
2022-01-29 05:31:35:136	[DEBUG]	Copying avMallLib@2.2.1 to Satisfactory install
