2021-12-29 04:15:50:269	[DEBUG]	Failed to register win-ca
2021-12-29 04:15:50:273	[INFO]	Set debug mode to false
2021-12-29 04:15:51:187	[DEBUG]	Epic Games Launcher is not installed
2021-12-29 04:15:53:195	[DEBUG]	Setting profile to dcheva
2021-12-29 04:15:53:315	[DEBUG]	install: [], uninstall: [], enable: [], disable: [], update: []
2021-12-29 04:15:55:243	[DEBUG]	Validating SML
2021-12-29 04:15:55:245	[DEBUG]	Validating FactoryGame
2021-12-29 04:15:55:245	[DEBUG]	Validating ModularUI
2021-12-29 04:15:55:246	[DEBUG]	Validating RefinedRDLib
2021-12-29 04:15:55:246	[DEBUG]	Validating MAMTips
2021-12-29 04:15:55:246	[DEBUG]	Validating PowerSuit
2021-12-29 04:15:55:246	[DEBUG]	Validating avMallLib
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_Special
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_Defense
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_SuitRegulation
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_Mobility
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_Flight
2021-12-29 04:15:55:246	[DEBUG]	Validating ArmorModules_PowerGeneration
2021-12-29 04:15:55:246	[DEBUG]	Validating KBFL
2021-12-29 04:15:55:246	[DEBUG]	Validating KUI
2021-12-29 04:15:55:247	[DEBUG]	Validating KLib
2021-12-29 04:15:55:247	[DEBUG]	Validating MarcioCommonLibs
2021-12-29 04:15:55:247	[DEBUG]	Validating MiniMap
2021-12-29 04:15:55:247	[DEBUG]	Validating MK22k20
2021-12-29 04:15:55:247	[DEBUG]	Validating RefinedPower
2021-12-29 04:15:55:247	[DEBUG]	Validating SmartFoundations
2021-12-29 04:15:55:247	[DEBUG]	Validating FloorHole
2021-12-29 04:15:55:247	[DEBUG]	Validating StorageTeleporter
2021-12-29 04:15:55:247	[DEBUG]	Validating UtilityMod
2021-12-29 04:15:55:247	[DEBUG]	Validating LinearMotion
2021-12-29 04:15:55:247	[DEBUG]	Validating DaisyChainPowerCables
2021-12-29 04:15:55:247	[DEBUG]	Validating NoFog
2021-12-29 04:15:55:247	[DEBUG]	Validating FicsitFarming
2021-12-29 04:15:55:247	[DEBUG]	Validating SmallRefinery
2021-12-29 04:15:55:247	[DEBUG]	Validating MicroManage
2021-12-29 04:15:55:247	[DEBUG]	Validating Dispenser
2021-12-29 04:15:55:247	[DEBUG]	Validating TenTimesAwesomePoints
2021-12-29 04:15:55:247	[DEBUG]	Validating ArmorModules__Modpack_All
2021-12-29 04:15:55:247	[DEBUG]	Validating LogisticModules
2021-12-29 04:15:55:247	[DEBUG]	Validating RSS
2021-12-29 04:15:55:247	[DEBUG]	Validating AdvancedLogistics
2021-12-29 04:15:55:247	[DEBUG]	Validating EasyCheat
2021-12-29 04:15:55:247	[DEBUG]	Validating SS_Mod
2021-12-29 04:15:55:247	[DEBUG]	Validating Teleporter
2021-12-29 04:15:55:247	[DEBUG]	Validating DynamicInventorySlot
2021-12-29 04:15:55:247	[DEBUG]	Validating InfiniteStorage
2021-12-29 04:15:55:247	[DEBUG]	Validating MoreAlternateRecipes
2021-12-29 04:15:55:247	[DEBUG]	Validating FasterManualCrafting
2021-12-29 04:15:55:247	[DEBUG]	Validating SatisfactoryHelper
2021-12-29 04:15:55:247	[DEBUG]	Validating FlashlightSettings
2021-12-29 04:15:55:247	[DEBUG]	Validating CrashSiteBeacons
2021-12-29 04:15:55:247	[DEBUG]	Validating NoFallingGifts
2021-12-29 04:15:55:247	[DEBUG]	Validating DeepMining
2021-12-29 04:15:55:247	[DEBUG]	Validating UnlimitedLifts
2021-12-29 04:15:55:247	[DEBUG]	Validating EfficiencyCheckerMod
