2022-01-06 07:31:53:287	[DEBUG]	Failed to register win-ca
2022-01-06 07:31:53:291	[INFO]	Set debug mode to false
2022-01-06 07:31:54:252	[DEBUG]	Epic Games Launcher is not installed
2022-01-06 07:31:56:345	[DEBUG]	Setting profile to dcheva.34
2022-01-06 07:31:56:463	[DEBUG]	install: [], uninstall: [], enable: [], disable: [], update: []
2022-01-06 07:31:58:102	[DEBUG]	Validating SML
2022-01-06 07:31:58:103	[DEBUG]	Validating FactoryGame
2022-01-06 07:31:58:103	[DEBUG]	Validating MarcioCommonLibs
2022-01-06 07:31:58:103	[DEBUG]	Validating avMallLib
2022-01-06 07:31:58:103	[DEBUG]	Validating StackOverload
2022-01-06 07:31:58:103	[DEBUG]	Validating TenTimesAwesomePoints
2022-01-06 07:31:58:103	[DEBUG]	Validating SmartFoundations
2022-01-06 07:31:58:103	[DEBUG]	Validating FasterManualCrafting
2022-01-06 07:31:58:103	[DEBUG]	Validating SatisfactoryHelper
2022-01-06 07:31:58:104	[DEBUG]	Validating Stats
2022-01-06 07:31:58:104	[DEBUG]	Validating x3_splitter_merger_pole
2022-01-06 07:31:58:104	[DEBUG]	Validating FlashlightSettings
2022-01-06 07:31:58:104	[DEBUG]	Validating MAMTips
2022-01-06 07:31:58:104	[DEBUG]	Validating PowerChecker
2022-01-06 07:31:58:104	[DEBUG]	Validating EfficiencyCheckerMod
2022-01-06 07:31:58:104	[DEBUG]	Validating BeltfedBiomassBurner
2022-01-06 07:31:58:104	[DEBUG]	Validating FastForward
2022-01-06 07:31:58:104	[DEBUG]	Validating BlackholeStorage
2022-01-06 07:31:58:104	[DEBUG]	Validating NoFallingGifts
2022-01-06 07:31:58:104	[DEBUG]	Validating ContainerScreen
2022-01-06 07:31:58:104	[DEBUG]	Validating NoEarlyAccess
2022-01-06 07:31:58:104	[DEBUG]	Validating FloorHole
2022-01-06 07:31:58:104	[DEBUG]	Validating MicroManage
2022-01-06 07:31:58:104	[DEBUG]	Validating Cellphone
2022-01-06 07:31:58:104	[DEBUG]	Validating MiniMap
2022-01-06 07:31:58:104	[DEBUG]	Validating SimpleCodex
2022-01-06 07:31:58:104	[DEBUG]	Validating VanishGiraffer
2022-01-06 07:31:58:104	[DEBUG]	Validating SpaceMarket
2022-01-06 07:31:58:104	[DEBUG]	Validating DaisyChainPowerCables
2022-01-06 07:31:58:104	[DEBUG]	Validating PermaDay
2022-01-06 07:31:58:104	[DEBUG]	Validating EasyCheat
2022-01-06 07:31:58:104	[DEBUG]	Validating FicsitTrading
2022-01-06 07:31:58:104	[DEBUG]	Validating NoFog
2022-01-06 07:31:58:104	[DEBUG]	Validating WallPipeSupports
