2022-01-07 01:34:08:481	[DEBUG]	Failed to register win-ca
2022-01-07 01:34:08:485	[INFO]	Set debug mode to false
2022-01-07 01:34:09:426	[DEBUG]	Epic Games Launcher is not installed
2022-01-07 01:34:11:439	[DEBUG]	Setting profile to dcheva.30
2022-01-07 01:34:11:554	[DEBUG]	install: [], uninstall: [], enable: [], disable: [], update: []
2022-01-07 01:34:13:008	[DEBUG]	Validating SML
2022-01-07 01:34:13:008	[DEBUG]	Validating FactoryGame
2022-01-07 01:34:13:009	[DEBUG]	Validating MarcioCommonLibs
2022-01-07 01:34:13:009	[DEBUG]	Validating avMallLib
2022-01-07 01:34:13:009	[DEBUG]	Validating StackOverload
2022-01-07 01:34:13:009	[DEBUG]	Validating TenTimesAwesomePoints
2022-01-07 01:34:13:009	[DEBUG]	Validating SmartFoundations
2022-01-07 01:34:13:009	[DEBUG]	Validating FasterManualCrafting
2022-01-07 01:34:13:009	[DEBUG]	Validating SatisfactoryHelper
2022-01-07 01:34:13:009	[DEBUG]	Validating x3_splitter_merger_pole
2022-01-07 01:34:13:009	[DEBUG]	Validating FlashlightSettings
2022-01-07 01:34:13:009	[DEBUG]	Validating MAMTips
2022-01-07 01:34:13:009	[DEBUG]	Validating BeltfedBiomassBurner
2022-01-07 01:34:13:009	[DEBUG]	Validating FastForward
2022-01-07 01:34:13:009	[DEBUG]	Validating NoFallingGifts
2022-01-07 01:34:13:009	[DEBUG]	Validating ContainerScreen
2022-01-07 01:34:13:009	[DEBUG]	Validating NoEarlyAccess
2022-01-07 01:34:13:009	[DEBUG]	Validating MicroManage
2022-01-07 01:34:13:009	[DEBUG]	Validating Cellphone
2022-01-07 01:34:13:009	[DEBUG]	Validating MiniMap
2022-01-07 01:34:13:009	[DEBUG]	Validating SimpleCodex
2022-01-07 01:34:13:009	[DEBUG]	Validating VanishGiraffer
2022-01-07 01:34:13:010	[DEBUG]	Validating SpaceMarket
2022-01-07 01:34:13:010	[DEBUG]	Validating DaisyChainPowerCables
2022-01-07 01:34:13:010	[DEBUG]	Validating PermaDay
2022-01-07 01:34:13:010	[DEBUG]	Validating EasyCheat
2022-01-07 01:34:13:010	[DEBUG]	Validating FicsitTrading
2022-01-07 01:34:13:010	[DEBUG]	Validating NoFog
2022-01-07 01:34:13:010	[DEBUG]	Validating WallPipeSupports
2022-01-07 01:34:13:010	[DEBUG]	Validating WallHoleConveyor
2022-01-07 01:34:13:010	[DEBUG]	Validating WallConveyorSupports
2022-01-07 01:34:13:010	[DEBUG]	Validating Hopper
